newspaper;title;date;abstract;link
Financial Times;letter: patents reveal race to populate themetaverse;January 24, 2022;...in response to your article “facebook patents reveal how it intends to cash in on themetaverse” (ft.com, january 19) it is not the only company putting many of its eggs in themetaversebasket....;https://www.ft.com/content/69474be6-83a8-4dff-8cfe-e1ad38f50eaa
Financial Times;metaverse‘cannot escape’ uk online rules, say experts;February 7, 2022;...“the big caveat is we don’t know what themetaverseis, so it’s based on our best guess of what it might look like . . ....;https://www.ft.com/content/fa34ddf1-03d9-4375-b38a-96f251fda98b
Financial Times;a sceptic’s guide to crypto: nft mania;August 30, 2022;...so kind ofmetaversehorseracing,metaversegambling.  jemima kellyamazing....;https://www.ft.com/content/cd6651ef-fb78-4fd8-b6d4-8e4462be3715
Financial Times;which will be the growth stocks in the loneliness economy?;January 16, 2023;...video games, streaming services, virtual reality and certain versions of themetaverseare obvious candidates. innovation around monetising virtual or real communities would also feature....;https://www.ft.com/content/ca0e15be-8093-448b-a721-79ef9adb7afd
Financial Times;abrdn launches its first european etf;March 1, 2023;...others are due to follow, although a plannedmetaverseetf, for which abrdn has also secured regulatory approval, is seemingly now unlikely to see the light of day.  “this is definitely not a one-off....;https://www.ft.com/content/ff063247-f937-4997-aac2-a235c4856dae
Financial Times;investors gear up for ‘gold rush’ inmetaversehardware;January 10, 2022;...marc filippinoso leo, are you excited about themetaverse?  leo lewisi am very excited....;https://www.ft.com/content/51351f23-63b8-458c-9ee2-a7cbda43c287
Financial Times;jewellers explore benefits of digital art;November 4, 2022;...as technologies such as ai open up creative possibilities, and themetaversebecomes a more enticing space for luxury brands to operate in, more jewellers are experimenting with ways to transplant one of...;https://www.ft.com/content/fc3458bd-2ff7-4ec8-b79f-6efa26dd75d0
Financial Times;neurodiversity at work;March 1, 2023;...for some companies, the ft’s san francisco correspondent patrick mcgee finds the future of work is already here as employees connect in themetaverse.  how does your 2023 bonus measure up?...;https://www.ft.com/content/676b3970-f3d9-497e-8f6f-1a5a8b679635
Financial Times;the lex newsletter: rates realities trash stocks of themetaversebuilderspremiumcontent;February 4, 2022;...lex reckons animal crossing, with its personal habitats, transactions and shared spaces is a blueprint for ametaverse....;https://www.ft.com/content/6ea4a27a-5a2d-4d6a-a215-9dab98b01ecd
Financial Times;jewellers explore benefits of digital art;November 4, 2022;...as technologies such as ai open up creative possibilities, and themetaversebecomes a more enticing space for luxury brands to operate in, more jewellers are experimenting with ways to transplant one of...;https://www.ft.com/content/fc3458bd-2ff7-4ec8-b79f-6efa26dd75d0
Financial Times;the lex newsletter: rates realities trash stocks of themetaversebuilderspremiumcontent;February 4, 2022;...lex reckons animal crossing, with its personal habitats, transactions and shared spaces is a blueprint for ametaverse....;https://www.ft.com/content/6ea4a27a-5a2d-4d6a-a215-9dab98b01ecd
Financial Times;japanese start-up wants to cause real-life pain in themetaverse;March 20, 2022;...a japanese technology start-up is banking on being able to deliver physical pain to people in themetaverse, one of a growing number of companies vying to profit by providing real-life human experiences...;https://www.ft.com/content/4be5677b-bc03-4e46-bbbb-68074e8dda6c
Financial Times;smart money is still wary of the equity rally;January 27, 2023;...it is possible the microchips were inserted this year at the global collaboration village — a “purpose-drivenmetaverse” — just up the main street from the conference centre, but sadly, this correspondent...;https://www.ft.com/content/c218f765-3dca-457a-8ed2-5817fb9603c8
Financial Times;meta’s existential risks mount;July 28, 2022;...the planned move to themetaversewill require deep changes in the way meta goes about its business....;https://www.ft.com/content/6ba3fa7b-502c-443d-94e5-1c785bb9b078
Financial Times;letter:metaversegives the body politic a makeover;December 17, 2021;...for me, the most interesting aspect of nick clegg’s interview (“into themetaverse”, ft magazine, december 16) was that they could only find a 25-year-old looking avatar to represent clegg....;https://www.ft.com/content/b4650124-f89e-4a56-8c9a-d8e9a8a67358
Financial Times;metaverseto magaverse: peter thiel’s political odysseypremiumcontent;February 15, 2022;...unchained from the buddingmetaverse, thiel plans to focus his support on republicans aligned with trump’s agenda....;https://www.ft.com/content/4f7e6294-c82a-44ba-b7d9-09e23ef8e31e
Financial Times;us lawmakers’ stock market trades targeted by etfs;September 19, 2022;...subversive capital currently has just one etf, the subversivemetaverseetf (punk), launched in january....;https://www.ft.com/content/8053e36a-57d6-405d-8b52-cb70a366f20c
Financial Times;musk becomes media baron with twitter deal amid big tech sell-off;October 28, 2022;...investors penalised the parent companies of facebook and google for what many saw as profligate spending on staffing and long-term research, such as mark zuckerberg’s “metaverse” initiatives....;https://www.ft.com/content/c8661eb8-d472-4ce0-a192-3535e13df110
Financial Times;schools digest: musk,metaverse, climate champions sought;December 20, 2021;...its decline, with useful information on geopolitical relations, and how china has a great deal of influence in the world economy.one to watch  nick clegg’s first interview in the metaversestep inside themetaverse...;https://www.ft.com/content/096c37af-b35a-4133-aa32-a2d26a95deb1
Financial Times;chinese state pumps money intometaversestakes;February 16, 2022;...on wednesday, china’s newly formedmetaverseindustry committee announced that 17 companies had been included in the organisation to “promote the healthy, orderly and sustainable development of themetaverse...;https://www.ft.com/content/bf907e38-ff1f-41c7-b062-529ef238aec4
Financial Times;metaversevs employment law: the reality of the virtual workplace;February 21, 2022;...in themetaverse, however, the national employment law that applies is not immediately obvious.  “in one sense, themetaverseis just another platform....;https://www.ft.com/content/9463ed05-c847-425d-9051-482bd3a1e4b1
Financial Times;activision leverages itself intometaverse;January 18, 2022;...facebook patents revealmetaverseplanspupil movements, body poses and nose scrunching are among the flickers of human expression that meta wants to harvest in building itsmetaverse, according to an analysis...;https://www.ft.com/content/f437c5ff-2a8c-4b11-b25f-3e6e103956fa
Financial Times;further reading;October 25, 2022;...(a wealth of common sense)  — time to get fit — an open letter from altimeter capital to mark zuckerberg and the meta board (medium)  — mostmetaversebusiness projects will be dead by 2025 (the register...;https://www.ft.com/content/c2e36261-a97f-407e-b2c3-987810039e51
Financial Times;what meta’s vr advert tells us about life in themetaverse;February 24, 2022;...will similar warnings flash up in themetaverse? or will we be sent reminders to get back to the fantasy?...;https://www.ft.com/content/c60b8543-e7f0-43f1-89f8-32a57bc2b26e
Financial Times;the titans of themetaversehave a bandwidth issue;January 24, 2022;...the fantasy of themetaversehas been allowed to flourish, they add, before any meaningful debate has been had on how it will happen practically, and who (the users, the telcos or themetaverse-builders)...;https://www.ft.com/content/09d244a2-34a2-4f62-9747-5064d76cb286
Financial Times;in (partial) defence of silicon valley;January 5, 2023;...it is not yet clear that innovations such as social media, cryptocurrencies or themetaverseyet represent any net positive for humanity....;https://www.ft.com/content/ae6575ea-2af4-4557-bce2-f924dca7d676
Financial Times;tinder struggles to attract younger users as gen z singles look to new apps;August 20, 2022;...one of tinder’s big bets is themetaverse, where enthusiasts believe people will increasingly interact in virtual environments....;https://www.ft.com/content/3966b57d-110d-47ba-9421-4a9bdeb01b4e
Financial Times;meta announces hiring freeze amid advertising slump;September 29, 2022;...short-form video product, reels, in order to boost the popularity of its social platforms facebook and instagram, along with its efforts to build an entirely new digital avatar-filled virtual world called themetaverse...;https://www.ft.com/content/c2b625ce-ce6a-4fbf-ade5-697e9f5a7062
Financial Times;the good, bad and ugly in the cop27 agreementpremiumcontent;November 21, 2022;...cgi got 240m² to celebrate themetaverse.  meanwhile pakistan and bangladesh, two countries direly exposed to climate impacts, with 390mn people between them, got 100m² each....;https://www.ft.com/content/344ec421-510d-4099-a903-a818b8fb8f90
Financial Times;the lex newsletter: bearishness is so 2022 these dayspremiumcontent;February 3, 2023;...we reckon themetaverseis one of those tech brainwaves customers will have limited appetite for in the real world. that has been the fate of smart speakers....;https://www.ft.com/content/1847a656-0702-46e0-94ce-8a3715033a5e
Financial Times;meta: reality bites social media group’smetaversevisionpremiumcontent;February 3, 2022;...claiming a stake in themetaverse— a brand new version of the internet — is one idea. it may not be enough....;https://www.ft.com/content/563cd3d1-cc6e-4990-b4e9-629559cf42e3
Financial Times;revenge of reality: how technology was discounted in 2022;December 22, 2022;...by contrast, funk argues, it is hard to see comparable benefits in the latest crop of tech companies investing in themetaverse, web3 and crypto....;https://www.ft.com/content/375d6bf1-70c5-4091-810e-4b75bfdc7024
Financial Times;retailers seek real-world profits in themetaverse;February 23, 2022;...ultimately, creating a successfulmetaverseecommerce space is about forgetting the formats of brick-and-mortar, said sam englebardt, a general partner atmetaverse-focused venture capital group galaxy interactive...;https://www.ft.com/content/ed66a2a0-dfe6-41e9-9d09-64b71acc5e50
Financial Times;the tech ‘nepo babies’ are coming;December 18, 2022;...dual-class shares are the reason no one can eject mark zuckerberg from his role as chief executive of meta, no matter how clunky themetaversemight look or how far the share price falls....;https://www.ft.com/content/45497315-ea1c-438a-803d-5a30ed8dd1e5
